_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,gold
2144208,5514,45031,Will the Circle Be Unbroken,"Warren Haynes , Gregg Allman , Derek Trucks , Susan Tedeschi , Devon Allman , Robert Randolph , Jimmy Hall , Sam Moore , Keb ' Mo ' , Brantley Gilbert , Dr. John , Pat Monahan , John Hiatt , Taj Mahal , Widespread Panic , Trace Adkins , Vince Gill , Martina McBride , Eric Church , Jackson Browne , Zac Brown & The Allman Brothers Band",All My Friends : Celebrating the Songs & Voice of Gregg Allman,"Rock , Music",$ 1.29,"‰ ãÑ 2014 Blackbird Production Partners , LLC . Under Exclusive License Rounder Records . Manufactured and Distributed by Concord Music Group , Inc.",8:56,6-May-14,The Situation ( Bonus Track ),The Black Eyed Peas,The Beginning & The Best Of The E.N.D.,Pop,$ 1.29,( C ) 2011 Interscope Records,3:46,"February 8 , 2011",0
2181828,2794,45176,I Walk the Line ( Live ),"Buddy Miller , Don Was , Greg Leisz , Ian Mclaughlin & Kenny Aronoff",We Walk the Line - A Celebration of the Music of Johnny Cash ( Live ),"Country , Music",$ 1.29,"2012 Blackbird Production Partners , LLC",2:29,3-Aug-12,The Gambler,Kenny Rogers,The Best Of Kenny Rogers / 20th Century Masters The Millennium Collection,Pop,$ 1.29,"( C ) 2003 Universal Music Enterprises , a Division of UMG Recordings , Inc.",3:30,"March 9 , 2004",0
2295096,4864,45732,Hey Now ( feat . Kyle ) [ Pierce Fulton Remix ],Martin Solveig & The Cataracs,"Dance ( RED ) Save Lives , Vol . 2","Dance , Music",Album Only,‰ ãÑ 2013 Priority Records,3:40,25-Nov-13,Just a Thought ( feat . Michael Aristotle ),Slakah The Beatchild,"The Bonus Tracks ( Soul Movement , Vol . 2 )","R&B , Miscellaneous,Neo-Soul , Soul",$ 0.99,2013 Slakah the Beatchild,4:20,"November 4 , 2013",0
2397626,4243,46978,If the World Turned Upside Down,The Goo Goo Dolls,Finding Neverland : The Album ( Songs from the Broadway Musical ),"Soundtrack , Music",$ 1.29,"2015 Republic Records , a division of UMG Recordings , Inc.",3:53,9-Jun-15,The Bluebirds Are Singing for Me,The Osborne Brothers,The Essential Bluegrass Album,Country,$ 0.89,( C ) 2008 CMH Records,2:47,"May 30 , 2008",0
2407334,6019,47258,"Eh , Eh ( Nothing Else I Can Say )",Lady Gaga,The Fame Monster ( Deluxe Version ),"Pop , Music",$ 1.29,‰ ãÑ 2014 Interscope Records,2:55,5-Aug-14,I Like It Rough,Lady Gaga,The Fame Monster ( Deluxe ),Pop,$ 1.29,( C ) 2009 Interscope Records,3:22,"November 23 , 2009",0
2450849,6285,47803,BomBom ( feat . The Teaching ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:55,1-Aug-12,Thrift Shop ( feat . Wanz ) [ Clean ],Macklemore & Ryan Lewis,The Heist [ Clean ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,3:56,"October 9 , 2012",0
2451293,6279,47813,Ca n't Hold Us ( feat . Ray Dalton ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:18,1-Aug-12,Gold ( feat . Eighty4 Fly ),Macklemore & Ryan Lewis,The Heist [ Clean ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:12,"October 9 , 2012",0
2453695,6284,47819,Neon Cathedral ( feat . Allen Stone ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:34,1-Aug-12,Thin Line ( feat . Buffalo Madonna ) [ Explicit ],Macklemore & Ryan Lewis,The Heist [ Deluxe Edition ] [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:16,"October 9 , 2012",0
2457226,6281,47825,Thin Line ( feat . Buffalo Madonna ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:16,1-Aug-12,Jimmy Iovine ( feat . Ab-Soul ) [ Explicit ],Macklemore & Ryan Lewis,The Heist [ Deluxe Edition ] [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,3:53,"October 9 , 2012",0
2458409,6286,47827,White Walls ( feat . ScHoolboy Q & Hollis ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",3:40,1-Aug-12,A Wake ( feat . Evan Roman ) [ Explicit ],Macklemore & Ryan Lewis,The Heist [ Deluxe Edition ] [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,3:46,"October 9 , 2012",0
2459001,6289,47828,A Wake ( feat . Evan Roman ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",3:46,1-Aug-12,Gold ( feat . Eighty4 Fly ),Macklemore & Ryan Lewis,The Heist [ Deluxe Edition ] [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:11,"October 9 , 2012",0
2459585,6284,47829,Neon Cathedral ( feat . Allen Stone ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:34,1-Aug-12,Starting Over ( feat . Ben Bridwell of Band of Horses ) [ Explicit ],Macklemore & Ryan Lewis,The Heist [ Deluxe Edition ] [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:11,"October 9 , 2012",0
2462658,3744,47848,Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",$ 1.29,"2012 Macklemore , LLC .",4:15,9-Oct-12,Cowboy Boots,Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:17,"October 9 , 2012",0
2468133,5354,47889,In the Shadow of the Mountain,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,2:15,10-Dec-13,The Woodland Realm ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,5:15,"December 10 , 2013",0
2479521,5342,47908,Flies and Spiders ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,9:35,10-Dec-13,Smaug ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,6:29,"December 10 , 2013",0
2485035,5347,47924,"Bard , a Man of Lake-Town ( Extended Version )",Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:18,10-Dec-13,A Quarter Quell,James Newton Howard,The Hunger Games : Catching Fire ( Original Motion Picture Score ) [ + digital booklet ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,2:06,"November 25 , 2013",0
2486397,5339,47929,A Necromancer ( Bonus Track ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,2:54,10-Dec-13,We 're A Team,James Newton Howard,The Hunger Games : Catching Fire ( Original Motion Picture Score ) [ + digital booklet ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,1:52,"November 25 , 2013",0
2486685,5353,47930,Durin 's Folk ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:04,10-Dec-13,Let 's Start,James Newton Howard,The Hunger Games : Catching Fire ( Original Motion Picture Score ) [ + digital booklet ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,2:02,"November 25 , 2013",0
2489729,5340,47941,The House of Beorn ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,4:52,10-Dec-13,The Mockingjay,James Newton Howard,The Hunger Games : Mockingjay Pt. 1 ( Original Motion Picture Score ),Soundtracks,$ 1.29,"( C ) 2014 Lionsgate Entertainment Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",2:40,"November 24 , 2014",0
2496113,5340,47960,The House of Beorn ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,4:52,10-Dec-13,Inside The Tribute Center,James Newton Howard,The Hunger Games : Mockingjay Pt. 1 ( Original Motion Picture Score ),Soundtracks,$ 1.29,"( C ) 2014 Lionsgate Entertainment Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",3:45,"November 24 , 2014",0
2498261,5365,47967,Beyond the Forest,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,5:25,10-Dec-13,The Train,James Newton Howard,The Hunger Games : Original Motion Picture Score,Soundtracks,$ 1.29,"( C ) 2012 Lions Gate Films , Inc Under exclusive license to Universal Republic Records , a Division of UMG Recordings , Inc.",1:27,"March 26 , 2012",0
2499623,5357,47972,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,Learning The Skills,James Newton Howard,The Hunger Games : Original Motion Picture Score,Soundtracks,$ 1.29,"( C ) 2012 Lions Gate Films , Inc Under exclusive license to Universal Republic Records , a Division of UMG Recordings , Inc.",1:40,"March 26 , 2012",0
2630003,2852,48823,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,With The Old Breed [ End Title Theme From The Pacific '' ] '',"Hans Zimmer , Geoff Zanelli And Blake Neely",The Pacific ( Music From the HBO Miniseries ),Soundtracks,$ 0.99,2014 ABT Records,4:05,"March 9 , 2010",0
2662179,2668,49225,Stay ( Acoustic ),Little Big Town,The Road to Here,"Country , Music , Honky Tonk , Contemporary Country , Urban Cowboy , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29,"2005 Little Big Town , LLC under exclusive license to Capitol Records Nashville",3:47,4-Oct-05,Stay,Little Big Town,The Road To Here,Country,$ 1.29,"( P ) 2008 Little Big Town , LLC under exclusive license to Capitol Records Nashville",3:47,"August 19 , 2008",0
2665276,2831,49241,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,The Man-Kettle,Geoff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,2:53,"January 13 , 2015",0
2673084,1379,49289,Back To the Stars ( The Sound of Dubstep Darker 3 Edit ) [ feat . Steve Edwards ] [ Fei-Fei 's Feided Remix ],The Squatters,The Sound of Dubstep Darker 3 - Ministry of Sound,"Dance , Music",$ 1.29,2013 Ministry of Sound Recordings Limited,3:39,19-May-13,The Secret Life Of Us,Joey Negro and the Sunburst Band,The Secret Life of Us,"Dance & Electronic , Blues",$ 0.99,2012 Z Records,5:44,"July 16 , 2012",0
2674335,5514,49295,Will the Circle Be Unbroken,"Warren Haynes , Gregg Allman , Derek Trucks , Susan Tedeschi , Devon Allman , Robert Randolph , Jimmy Hall , Sam Moore , Keb ' Mo ' , Brantley Gilbert , Dr. John , Pat Monahan , John Hiatt , Taj Mahal , Widespread Panic , Trace Adkins , Vince Gill , Martina McBride , Eric Church , Jackson Browne , Zac Brown & The Allman Brothers Band",All My Friends : Celebrating the Songs & Voice of Gregg Allman,"Rock , Music",$ 1.29,"‰ ãÑ 2014 Blackbird Production Partners , LLC . Under Exclusive License Rounder Records . Manufactured and Distributed by Concord Music Group , Inc.",8:56,6-May-14,Taste The Groove,Joey Negro and the Sunburst Band,The Secret Life of Us,"Dance & Electronic , Blues",$ 0.99,2012 Z Records,5:23,"July 16 , 2012",0
2680295,3253,49330,The Lady Is a Tramp,Tony Bennett & Lady Gaga,Sixty Years : The Artistry of Tony Bennett,"Vocal Pop , Music , Vocal , Standards , Jazz , Vocal Jazz",$ 1.29,"This Compilation ( P ) 2013 Columbia Records , a division of Sony Music Entertainment",3:16,4-Oct-13,The Last Time I Saw Paris,Tony Bennett & Bill Charlap,The Silver Lining - The Songs of Jerome Kern,Jazz,$ 1.29,"2014 New West Records , LLC",3:24,"September 25 , 2015",0
2703721,1574,49468,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Sound Of Madness,Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ 1.29,2005 Z Records,3:54,"June 24 , 2008",0
2707669,1652,49477,Call Me,Shinedown,The Sound of Madness,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",$ 1.29,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:42,24-Jun-08,Call Me,Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ 1.29,2005 Z Records,3:42,"June 24 , 2008",0
2708989,1666,49480,Son of Sam ( Bonus Track ),Shinedown,The Sound of Madness ( Deluxe Version ),"Rock , Music , Metal , Alternative , Grunge , Hard Rock",Album Only,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:37,23-Jun-08,I Own You ( Bonus Track ),Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ 1.29,2005 Z Records,3:37,"June 24 , 2008",0
2709824,1443,49482,Son of Sam ( Bonus Track ),Shinedown,The Sound of Madness ( Deluxe Version ),"Rock , Music , Metal , Alternative , Grunge , Hard Rock",Album Only,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:37,23-Jun-08,Second Chance ( Acoustic ) [ Bonus Track ],Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ 1.29,2005 Z Records,3:40,"June 24 , 2008",0
2710724,1569,49484,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Her Name Is Alice ( Bonus Track ),Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ 1.29,2005 Z Records,3:38,"June 24 , 2008",0
2711415,1485,49486,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Sound Of Madness,Shinedown,The Sound Of Madness,Rock,$ 1.29,2005 Z Records,3:54,"June 24 , 2008",0
2711416,1486,49486,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Sound Of Madness,Shinedown,The Sound Of Madness,Rock,$ 1.29,2005 Z Records,3:54,"June 24 , 2008",0
2713808,1452,49495,Call Me,Shinedown,The Sound of Madness,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",$ 1.29,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:42,24-Jun-08,Call Me,Shinedown,The Sound Of Madness,Rock,$ 1.29,2005 Z Records,3:42,"June 24 , 2008",0
2724803,4947,49523,Do-Re-Mi,"Carrie Underwood , Ariane Rinehart , Michael Nigro , Ella Watts-Gorman , Joe West , Grace Rundhaug , Peyton Ella & Sophia Caruso",The Sound of Music ( Music from the NBC Television Event ),"Soundtrack , Music",$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,5:01,3-Dec-13,Do-Re-Mi,Original TV Soundtrack featuring Carrie Underwood,The Sound of Music ( Music from the NBC Television Event ) [ + digital booklet ],Broadway & Vocalists,$ 1.29,( C ) 2006 Vanguard,5:01,"December 3 , 2013",0
2726900,4944,49528,The Sound of Music,Carrie Underwood,The Sound of Music ( Music from the NBC Television Event ),"Soundtrack , Music",$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,3:06,3-Dec-13,The Grand Waltz,Original TV Soundtrack featuring Carrie Underwood,The Sound of Music ( Music from the NBC Television Event ) [ + digital booklet ],Broadway & Vocalists,$ 1.29,( C ) 2006 Vanguard,1:29,"December 3 , 2013",0
2737235,5920,49547,Turn Off the Light,Nelly Furtado,The Best of Nelly Furtado ( Deluxe Version ),"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29,‰ ãÑ 2010 Geffen Records,4:35,16-Nov-10,The Most Beautiful Thing,Nelly Furtado,The Spirit Indestructible ( Deluxe Version ) [ + digital booklet ],Pop,$ 1.29,( C ) 2012 Interscope Records/Mosley Music Group LLC,3:59,"September 18 , 2012",0
2750359,1506,49623,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,Lost In The Crowd,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,"November 8 , 2013",0
2751171,1508,49633,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,The Dream,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,0:59,"November 8 , 2013",0
2752555,1529,49650,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,The Crow & The Butterfly,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:13,"November 8 , 2013",0
